Episode,Step,X,Y,Reward,Done
4,14,2,1,-0.008,false
4,15,2,1,-0.008,false
4,16,2,0,0.18,false
4,17,2,1,0.21,false
4,18,2,1,-0.008,false
4,19,2,1,-0.008,false
4,20,2,1,-0.008,false
4,21,2,1,-0.008,false
4,22,1,1,0.18,false
4,23,2,1,0.21,false
4,24,2,0,0.18,false
4,25,2,0,-0.008,false
4,26,1,0,0.15,false
4,27,2,0,0.18,false
4,28,3,0,0.21,false
4,29,2,0,0.18,false
4,30,3,0,0.21,false
4,31,4,0,0.24,false
4,32,4,1,0.27,false
4,33,4,0,0.24,false
4,34,4,0,-0.008,false
4,35,4,0,-0.008,false
4,36,4,0,-0.008,false
4,37,3,0,0.21,false
4,38,3,0,-0.008,false
4,39,2,0,0.18,false
4,40,3,0,0.21,false
4,41,4,0,0.24,false
4,42,4,0,-0.008,false
4,43,3,0,0.21,false
4,44,2,0,0.18,false
4,45,3,0,0.21,false
4,46,3,0,-0.008,false
4,47,3,0,-0.008,false
4,48,4,0,0.24,false
4,49,3,0,0.21,false
4,50,4,0,0.24,false
4,51,3,0,0.21,false
4,52,2,0,0.18,false
4,53,3,0,0.21,false
4,54,3,0,-0.008,false
4,55,3,0,-0.008,false
4,56,4,0,0.24,false
4,57,4,1,0.27,false
4,58,4,1,-0.008,false
4,59,4,1,-0.008,false
4,60,4,1,-0.008,false
4,61,4,1,-0.008,false
4,62,4,2,-0.15,false
4,63,4,1,0.27,false
4,64,4,0,0.24,false
4,65,4,0,-0.008,false
4,66,4,0,-0.008,false
4,67,4,0,-0.008,false
4,68,4,1,0.27,false
4,69,4,1,-0.008,false
4,70,4,1,-0.008,false
4,71,4,2,-0.15,false
4,72,3,2,0.27,false
4,73,4,2,-0.15,false
4,74,4,1,0.27,false
4,75,4,1,-0.008,false
4,76,4,1,-0.008,false
4,77,4,1,-0.008,false
4,78,4,1,-0.008,false
4,79,4,1,-0.008,false
4,80,4,1,-0.008,false
4,81,4,1,-0.008,false
4,82,4,1,-0.008,false
4,83,4,1,-0.008,false
4,84,4,1,-0.008,false
4,85,4,2,-0.15,false
4,86,4,1,0.27,false
4,87,4,1,-0.008,false
4,88,4,0,0.24,false
4,89,4,0,-0.008,false
4,90,4,0,-0.008,false
4,91,4,1,0.27,false
4,92,4,1,-0.008,false
4,93,4,1,-0.008,false
4,94,4,1,-0.008,false
4,95,4,1,-0.008,false
4,96,4,2,-0.15,false
4,97,4,1,0.27,false
4,98,4,2,-0.15,false
4,99,3,2,0.27,false
5,0,1,0,0.15,false
5,1,2,0,0.18,false
5,2,3,0,0.21,false
5,3,4,0,0.24,false
5,4,3,0,0.21,false
5,5,4,0,0.24,false
5,6,4,0,-0.008,false
5,7,4,1,0.27,false
5,8,4,1,-0.008,false
5,9,4,1,-0.008,false
5,10,4,1,-0.008,false
5,11,4,1,-0.008,false
5,12,4,1,-0.008,false
5,13,4,1,-0.008,false
5,14,4,0,0.24,false
5,15,4,0,-0.008,false
5,16,3,0,0.21,false
5,17,4,0,0.24,false
5,18,4,0,-0.008,false
5,19,4,0,-0.008,false
5,20,4,0,-0.008,false
5,21,4,0,-0.008,false
5,22,4,0,-0.008,false
5,23,4,0,-0.008,false
5,24,4,0,-0.008,false
5,25,4,0,-0.008,false
5,26,4,0,-0.008,false
5,27,4,1,0.27,false
5,28,4,1,-0.008,false
5,29,4,1,-0.008,false
5,30,4,2,-0.15,false
5,31,4,2,-0.008,false
5,32,4,2,-0.008,false
5,33,3,2,0.27,false
5,34,3,3,-0.15,false
5,35,4,3,0.33,false
5,36,4,3,-0.008,false
5,37,3,3,-0.15,false
5,38,4,3,0.33,false
5,39,4,3,-0.008,false
5,40,4,3,-0.008,false
5,41,4,3,-0.008,false
5,42,4,3,-0.008,false
5,43,4,3,-0.008,false
5,44,4,2,-0.15,false
5,45,4,1,0.27,false
5,46,4,1,-0.008,false
5,47,4,0,0.24,false
5,48,4,0,-0.008,false
5,49,4,0,-0.008,false
5,50,4,0,-0.008,false
5,51,4,0,-0.008,false
5,52,4,0,-0.008,false
5,53,4,1,0.27,false
5,54,4,1,-0.008,false
5,55,4,1,-0.008,false
5,56,4,1,-0.008,false
5,57,4,1,-0.008,false
5,58,4,0,0.24,false
5,59,3,0,0.21,false
5,60,4,0,0.24,false
5,61,4,0,-0.008,false
5,62,4,0,-0.008,false
5,63,4,1,0.27,false
5,64,4,0,0.24,false
5,65,4,0,-0.008,false
5,66,4,0,-0.008,false
5,67,4,0,-0.008,false
5,68,4,0,-0.008,false
5,69,4,0,-0.008,false
5,70,4,1,0.27,false
5,71,4,1,-0.008,false
5,72,4,0,0.24,false
5,73,4,0,-0.008,false
5,74,4,0,-0.008,false
5,75,4,0,-0.008,false
5,76,4,0,-0.008,false
5,77,4,0,-0.008,false
5,78,4,0,-0.008,false
5,79,4,0,-0.008,false
5,80,4,0,-0.008,false
5,81,4,0,-0.008,false
5,82,4,0,-0.008,false
5,83,4,0,-0.008,false
5,84,4,0,-0.008,false
5,85,3,0,0.21,false
5,86,4,0,0.24,false
5,87,4,0,-0.008,false
5,88,4,0,-0.008,false
5,89,4,0,-0.008,false
5,90,4,0,-0.008,false
5,91,4,0,-0.008,false
5,92,4,1,0.27,false
5,93,4,1,-0.008,false
5,94,4,1,-0.008,false
5,95,4,1,-0.008,false
5,96,4,1,-0.008,false
5,97,4,1,-0.008,false
5,98,4,1,-0.008,false
5,99,4,1,-0.008,false
6,0,0,0,-0.008,false
6,1,1,0,0.15,false
6,2,2,0,0.18,false
6,3,3,0,0.21,false
6,4,3,0,-0.008,false
6,5,3,0,-0.008,false
6,6,4,0,0.24,false
6,7,4,0,-0.008,false
6,8,4,0,-0.008,false
6,9,4,0,-0.008,false
6,10,4,0,-0.008,false
6,11,3,0,0.21,false
6,12,3,0,-0.008,false
6,13,4,0,0.24,false
6,14,4,0,-0.008,false
6,15,4,0,-0.008,false
6,16,3,0,0.21,false
6,17,2,0,0.18,false
6,18,3,0,0.21,false
6,19,4,0,0.24,false
6,20,4,0,-0.008,false
6,21,4,0,-0.008,false
6,22,4,0,-0.008,false
6,23,3,0,0.21,false
6,24,4,0,0.24,false
6,25,4,0,-0.008,false
6,26,4,0,-0.008,false
6,27,4,1,0.27,false
6,28,4,1,-0.008,false
6,29,4,1,-0.008,false
6,30,4,1,-0.008,false
6,31,4,1,-0.008,false
6,32,4,1,-0.008,false
6,33,4,1,-0.008,false
6,34,4,1,-0.008,false
6,35,4,2,-0.15,false
6,36,4,2,-0.008,false
6,37,4,2,-0.008,false
6,38,4,1,0.27,false
6,39,4,2,-0.15,false
6,40,4,2,-0.008,false
6,41,4,3,0.33,false
6,42,4,4,1,true
7,0,1,0,0.15,false
7,1,1,1,0.18,false
7,2,2,1,0.21,false
7,3,2,0,0.18,false
7,4,3,0,0.21,false
7,5,3,0,-0.008,false
7,6,4,0,0.24,false
7,7,4,0,-0.008,false
7,8,4,0,-0.008,false
7,9,3,0,0.21,false
7,10,4,0,0.24,false
7,11,4,1,0.27,false
7,12,4,2,-0.15,false
7,13,4,2,-0.008,false
7,14,3,2,0.27,false
7,15,3,3,-0.15,false
7,16,3,2,0.27,false
7,17,4,2,-0.15,false
7,18,4,2,-0.008,false
7,19,4,2,-0.008,false
7,20,4,2,-0.008,false
7,21,4,2,-0.008,false
7,22,3,2,0.27,false
7,23,4,2,-0.15,false
7,24,4,2,-0.008,false
7,25,4,1,0.27,false
7,26,4,1,-0.008,false
7,27,4,1,-0.008,false
7,28,4,0,0.24,false
7,29,4,0,-0.008,false
7,30,3,0,0.21,false
7,31,4,0,0.24,false
7,32,4,0,-0.008,false
7,33,4,0,-0.008,false
7,34,3,0,0.21,false
7,35,4,0,0.24,false
7,36,4,0,-0.008,false
7,37,4,0,-0.008,false
7,38,3,0,0.21,false
7,39,4,0,0.24,false
7,40,4,0,-0.008,false
7,41,4,0,-0.008,false
7,42,4,0,-0.008,false
7,43,4,1,0.27,false
7,44,4,1,-0.008,false
7,45,4,2,-0.15,false
7,46,4,2,-0.008,false
7,47,4,1,0.27,false
7,48,4,2,-0.15,false
7,49,4,1,0.27,false
7,50,4,1,-0.008,false
7,51,4,1,-0.008,false
7,52,4,2,-0.15,false
7,53,4,2,-0.008,false
7,54,4,2,-0.008,false
7,55,4,2,-0.008,false
7,56,4,2,-0.008,false
7,57,4,2,-0.008,false
7,58,4,1,0.27,false
7,59,4,0,0.24,false
7,60,4,1,0.27,false
7,61,4,1,-0.008,false
7,62,4,1,-0.008,false
7,63,4,1,-0.008,false
7,64,4,1,-0.008,false
7,65,4,1,-0.008,false
7,66,4,2,-0.15,false
7,67,4,2,-0.008,false
7,68,3,2,0.27,false
7,69,4,2,-0.15,false
7,70,3,2,0.27,false
7,71,3,2,-0.008,false
7,72,4,2,-0.15,false
7,73,4,2,-0.008,false
7,74,4,1,0.27,false
7,75,4,1,-0.008,false
7,76,4,0,0.24,false
7,77,4,0,-0.008,false
7,78,4,0,-0.008,false
7,79,4,0,-0.008,false
7,80,3,0,0.21,false
7,81,4,0,0.24,false
7,82,4,0,-0.008,false
7,83,4,0,-0.008,false
7,84,4,0,-0.008,false
7,85,4,0,-0.008,false
7,86,4,0,-0.008,false
7,87,4,1,0.27,false
7,88,4,2,-0.15,false
7,89,4,2,-0.008,false
7,90,4,2,-0.008,false
7,91,4,2,-0.008,false
7,92,4,1,0.27,false
7,93,4,0,0.24,false
7,94,4,1,0.27,false
7,95,4,1,-0.008,false
7,96,4,1,-0.008,false
7,97,4,0,0.24,false
7,98,3,0,0.21,false
7,99,3,0,-0.008,false
8,0,1,0,0.15,false
8,1,2,0,0.18,false
8,2,3,0,0.21,false
8,3,4,0,0.24,false
8,4,4,0,-0.008,false
8,5,4,0,-0.008,false
8,6,4,1,0.27,false
8,7,4,1,-0.008,false
8,8,4,0,0.24,false
8,9,4,0,-0.008,false
8,10,4,0,-0.008,false
8,11,4,1,0.27,false
8,12,4,1,-0.008,false
8,13,4,0,0.24,false
8,14,3,0,0.21,false
8,15,4,0,0.24,false
8,16,4,1,0.27,false
8,17,4,1,-0.008,false
8,18,4,2,-0.15,false
8,19,4,2,-0.008,false
8,20,4,1,0.27,false
8,21,4,1,-0.008,false
8,22,4,1,-0.008,false
8,23,4,1,-0.008,false
8,24,4,0,0.24,false
8,25,4,0,-0.008,false
8,26,4,0,-0.008,false
8,27,4,0,-0.008,false
8,28,3,0,0.21,false
8,29,3,0,-0.008,false
8,30,4,0,0.24,false
8,31,4,0,-0.008,false
8,32,4,1,0.27,false
8,33,4,2,-0.15,false
8,34,4,2,-0.008,false
8,35,4,1,0.27,false
8,36,4,1,-0.008,false
8,37,4,2,-0.15,false
8,38,4,1,0.27,false
8,39,4,1,-0.008,false
8,40,4,2,-0.15,false
8,41,4,2,-0.008,false
8,42,4,2,-0.008,false
8,43,4,2,-0.008,false
8,44,4,2,-0.008,false
8,45,3,2,0.27,false
8,46,4,2,-0.15,false
8,47,4,2,-0.008,false
8,48,4,2,-0.008,false
8,49,4,2,-0.008,false
8,50,4,2,-0.008,false
8,51,4,2,-0.008,false
8,52,4,2,-0.008,false
8,53,4,3,0.33,false
8,54,4,3,-0.008,false
8,55,4,3,-0.008,false
8,56,4,2,-0.15,false
8,57,4,2,-0.008,false
8,58,4,2,-0.008,false
8,59,4,2,-0.008,false
8,60,4,2,-0.008,false
8,61,4,2,-0.008,false
8,62,4,1,0.27,false
8,63,4,1,-0.008,false
8,64,4,1,-0.008,false
8,65,4,0,0.24,false
8,66,4,0,-0.008,false
8,67,4,0,-0.008,false
8,68,4,0,-0.008,false
8,69,4,0,-0.008,false
8,70,4,0,-0.008,false
8,71,4,0,-0.008,false
8,72,4,0,-0.008,false
8,73,4,0,-0.008,false
8,74,4,0,-0.008,false
8,75,4,0,-0.008,false
8,76,4,0,-0.008,false
8,77,4,0,-0.008,false
8,78,4,0,-0.008,false
8,79,4,0,-0.008,false
8,80,3,0,0.21,false
8,81,4,0,0.24,false
8,82,4,0,-0.008,false
8,83,4,0,-0.008,false
8,84,3,0,0.21,false
8,85,2,0,0.18,false
8,86,3,0,0.21,false
8,87,3,0,-0.008,false
8,88,4,0,0.24,false
8,89,4,0,-0.008,false
8,90,4,0,-0.008,false
8,91,4,0,-0.008,false
8,92,4,1,0.27,false
8,93,4,1,-0.008,false
8,94,4,1,-0.008,false
8,95,4,1,-0.008,false
8,96,4,1,-0.008,false
8,97,4,1,-0.008,false
8,98,4,1,-0.008,false
8,99,4,1,-0.008,false
9,0,0,0,-0.008,false
9,1,0,1,0.15,false
9,2,0,2,0.18,false
9,3,0,3,0.21,false
9,4,0,3,-0.008,false
9,5,1,3,0.24,false
9,6,2,3,-0.15,false
9,7,3,3,-0.15,false
9,8,4,3,0.33,false
9,9,4,2,-0.15,false
9,10,4,1,0.27,false
9,11,4,1,-0.008,false
9,12,4,1,-0.008,false
9,13,4,1,-0.008,false
9,14,4,1,-0.008,false
9,15,4,1,-0.008,false
9,16,4,2,-0.15,false
9,17,4,2,-0.008,false
9,18,4,2,-0.008,false
9,19,4,3,0.33,false
9,20,4,2,-0.15,false
9,21,4,1,0.27,false
9,22,4,1,-0.008,false
9,23,4,1,-0.008,false
9,24,4,1,-0.008,false
9,25,4,1,-0.008,false
9,26,4,1,-0.008,false
9,27,4,1,-0.008,false
9,28,4,1,-0.008,false
9,29,4,1,-0.008,false
9,30,4,1,-0.008,false
9,31,4,1,-0.008,false
9,32,4,1,-0.008,false
9,33,4,1,-0.008,false
9,34,4,1,-0.008,false
9,35,4,1,-0.008,false
9,36,4,1,-0.008,false
9,37,4,1,-0.008,false
9,38,4,1,-0.008,false
9,39,4,1,-0.008,false
9,40,4,1,-0.008,false
9,41,4,1,-0.008,false
9,42,4,1,-0.008,false
9,43,4,1,-0.008,false
9,44,4,1,-0.008,false
9,45,4,1,-0.008,false
9,46,4,1,-0.008,false
9,47,4,0,0.24,false
9,48,4,0,-0.008,false
9,49,4,0,-0.008,false
9,50,3,0,0.21,false
9,51,2,0,0.18,false
9,52,3,0,0.21,false
9,53,4,0,0.24,false
9,54,4,0,-0.008,false
9,55,4,0,-0.008,false
9,56,4,0,-0.008,false
9,57,4,1,0.27,false
9,58,4,1,-0.008,false
9,59,4,1,-0.008,false
9,60,4,1,-0.008,false
9,61,4,1,-0.008,false
9,62,4,2,-0.15,false
9,63,4,2,-0.008,false
9,64,4,2,-0.008,false
9,65,3,2,0.27,false
9,66,4,2,-0.15,false
9,67,4,2,-0.008,false
9,68,4,1,0.27,false
9,69,4,1,-0.008,false
9,70,4,0,0.24,false
9,71,4,0,-0.008,false
9,72,4,0,-0.008,false
9,73,4,0,-0.008,false
9,74,4,0,-0.008,false
9,75,4,0,-0.008,false
9,76,4,0,-0.008,false
9,77,4,1,0.27,false
9,78,4,1,-0.008,false
9,79,4,0,0.24,false
9,80,4,0,-0.008,false
9,81,4,0,-0.008,false
9,82,3,0,0.21,false
9,83,3,0,-0.008,false
9,84,4,0,0.24,false
9,85,4,0,-0.008,false
9,86,3,0,0.21,false
9,87,3,0,-0.008,false
9,88,4,0,0.24,false
9,89,4,0,-0.008,false
9,90,4,0,-0.008,false
9,91,4,0,-0.008,false
9,92,4,0,-0.008,false
9,93,4,0,-0.008,false
9,94,3,0,0.21,false
9,95,4,0,0.24,false
9,96,4,0,-0.008,false
9,97,4,0,-0.008,false
9,98,4,0,-0.008,false
9,99,4,0,-0.008,false
10,0,0,0,-0.008,false
10,1,0,1,0.15,false
10,2,0,1,-0.008,false
10,3,0,2,0.18,false
10,4,0,2,-0.008,false
10,5,0,2,-0.008,false
10,6,0,2,-0.008,false
10,7,0,2,-0.008,false
10,8,0,2,-0.008,false
10,9,0,1,0.15,false
10,10,1,1,0.18,false
