Episode,Step,X,Y,Reward,Done
1,43,4,0,-0.008,false
1,44,4,0,-0.008,false
1,45,3,0,0.21,false
1,46,3,0,-0.008,false
1,47,3,0,-0.008,false
1,48,3,0,-0.008,false
1,49,3,0,-0.008,false
1,50,3,0,-0.008,false
1,51,3,0,-0.008,false
1,52,3,0,-0.008,false
1,53,4,0,0.24,false
1,54,4,0,-0.008,false
1,55,4,0,-0.008,false
1,56,3,0,0.21,false
1,57,2,0,0.18,false
1,58,3,0,0.21,false
1,59,4,0,0.24,false
1,60,4,0,-0.008,false
1,61,4,0,-0.008,false
1,62,4,1,0.27,false
1,63,4,0,0.24,false
1,64,4,1,0.27,false
1,65,4,1,-0.008,false
1,66,4,1,-0.008,false
1,67,4,2,-0.15,false
1,68,3,2,0.27,false
1,69,4,2,-0.15,false
1,70,4,2,-0.008,false
1,71,4,3,0.33,false
1,72,3,3,-0.15,false
1,73,4,3,0.33,false
1,74,4,4,1,true
2,0,0,0,-0.008,false
2,1,1,0,0.15,false
2,2,2,0,0.18,false
2,3,3,0,0.21,false
2,4,3,0,-0.008,false
2,5,4,0,0.24,false
2,6,4,1,0.27,false
2,7,4,0,0.24,false
2,8,4,0,-0.008,false
2,9,4,0,-0.008,false
2,10,4,0,-0.008,false
2,11,4,1,0.27,false
2,12,4,0,0.24,false
2,13,4,0,-0.008,false
2,14,4,0,-0.008,false
2,15,4,0,-0.008,false
2,16,4,0,-0.008,false
2,17,4,0,-0.008,false
2,18,4,0,-0.008,false
2,19,3,0,0.21,false
2,20,4,0,0.24,false
2,21,4,1,0.27,false
2,22,4,1,-0.008,false
2,23,4,1,-0.008,false
2,24,4,1,-0.008,false
2,25,4,1,-0.008,false
2,26,4,2,-0.15,false
2,27,4,1,0.27,false
2,28,4,1,-0.008,false
2,29,4,1,-0.008,false
2,30,4,1,-0.008,false
2,31,4,1,-0.008,false
2,32,4,2,-0.15,false
2,33,4,3,0.33,false
2,34,4,3,-0.008,false
2,35,4,4,1,true
3,0,0,0,-0.008,false
3,1,0,1,0.15,false
3,2,0,0,0.12,false
3,3,0,1,0.15,false
3,4,1,1,0.18,false
3,5,1,0,0.15,false
3,6,2,0,0.18,false
3,7,3,0,0.21,false
3,8,4,0,0.24,false
3,9,4,1,0.27,false
3,10,4,2,-0.15,false
3,11,4,1,0.27,false
3,12,4,1,-0.008,false
3,13,4,1,-0.008,false
3,14,4,1,-0.008,false
3,15,4,1,-0.008,false
3,16,4,1,-0.008,false
3,17,4,1,-0.008,false
3,18,4,1,-0.008,false
3,19,4,1,-0.008,false
3,20,4,1,-0.008,false
3,21,4,1,-0.008,false
3,22,4,0,0.24,false
3,23,4,0,-0.008,false
3,24,4,0,-0.008,false
3,25,4,0,-0.008,false
3,26,4,0,-0.008,false
3,27,4,1,0.27,false
3,28,4,2,-0.15,false
3,29,4,3,0.33,false
3,30,4,3,-0.008,false
3,31,4,3,-0.008,false
3,32,4,3,-0.008,false
3,33,4,3,-0.008,false
3,34,3,3,-0.15,false
3,35,4,3,0.33,false
3,36,4,3,-0.008,false
3,37,4,3,-0.008,false
3,38,4,3,-0.008,false
3,39,4,3,-0.008,false
3,40,3,3,-0.15,false
3,41,2,3,-0.15,false
3,42,2,4,0.3,false
3,43,2,3,-0.15,false
3,44,3,3,-0.15,false
3,45,4,3,0.33,false
3,46,4,3,-0.008,false
3,47,4,3,-0.008,false
3,48,4,3,-0.008,false
3,49,4,4,1,true
4,0,0,0,-0.008,false
4,1,1,0,0.15,false
4,2,2,0,0.18,false
4,3,1,0,0.15,false
4,4,1,1,0.18,false
4,5,2,1,0.21,false
4,6,2,1,-0.008,false
4,7,1,1,0.18,false
4,8,2,1,0.21,false
4,9,1,1,0.18,false
4,10,1,1,-0.008,false
4,11,2,1,0.21,false
4,12,2,1,-0.008,false
4,13,2,0,0.18,false
4,14,1,0,0.15,false
4,15,1,1,0.18,false
4,16,1,1,-0.008,false
4,17,2,1,0.21,false
4,18,1,1,0.18,false
4,19,0,1,0.15,false
4,20,1,1,0.18,false
4,21,2,1,0.21,false
4,22,2,1,-0.008,false
4,23,2,1,-0.008,false
4,24,2,1,-0.008,false
4,25,2,1,-0.008,false
4,26,2,1,-0.008,false
4,27,2,1,-0.008,false
4,28,2,1,-0.008,false
4,29,1,1,0.18,false
4,30,2,1,0.21,false
4,31,2,0,0.18,false
4,32,2,1,0.21,false
4,33,2,1,-0.008,false
4,34,2,0,0.18,false
4,35,2,1,0.21,false
4,36,2,1,-0.008,false
4,37,2,1,-0.008,false
4,38,1,1,0.18,false
4,39,1,0,0.15,false
4,40,2,0,0.18,false
4,41,1,0,0.15,false
4,42,0,0,0.12,false
4,43,1,0,0.15,false
4,44,2,0,0.18,false
4,45,3,0,0.21,false
4,46,2,0,0.18,false
4,47,1,0,0.15,false
4,48,1,1,0.18,false
4,49,2,1,0.21,false
4,50,2,1,-0.008,false
4,51,2,1,-0.008,false
4,52,2,1,-0.008,false
4,53,1,1,0.18,false
4,54,1,1,-0.008,false
4,55,2,1,0.21,false
4,56,2,1,-0.008,false
4,57,1,1,0.18,false
4,58,2,1,0.21,false
4,59,2,1,-0.008,false
4,60,1,1,0.18,false
4,61,1,1,-0.008,false
4,62,1,0,0.15,false
4,63,0,0,0.12,false
4,64,0,0,-0.008,false
4,65,1,0,0.15,false
4,66,2,0,0.18,false
4,67,2,0,-0.008,false
4,68,3,0,0.21,false
4,69,3,0,-0.008,false
4,70,4,0,0.24,false
4,71,4,0,-0.008,false
4,72,4,0,-0.008,false
4,73,4,0,-0.008,false
4,74,4,0,-0.008,false
4,75,3,0,0.21,false
4,76,3,0,-0.008,false
4,77,3,0,-0.008,false
4,78,4,0,0.24,false
4,79,3,0,0.21,false
4,80,4,0,0.24,false
4,81,3,0,0.21,false
4,82,3,0,-0.008,false
4,83,3,0,-0.008,false
4,84,4,0,0.24,false
4,85,3,0,0.21,false
4,86,3,0,-0.008,false
4,87,3,0,-0.008,false
4,88,3,0,-0.008,false
4,89,4,0,0.24,false
4,90,4,0,-0.008,false
4,91,4,0,-0.008,false
4,92,4,0,-0.008,false
4,93,4,0,-0.008,false
4,94,4,1,0.27,false
4,95,4,1,-0.008,false
4,96,4,2,-0.15,false
4,97,4,3,0.33,false
4,98,4,3,-0.008,false
4,99,4,4,1,true
5,0,0,0,-0.008,false
5,1,0,0,-0.008,false
5,2,1,0,0.15,false
5,3,0,0,0.12,false
5,4,1,0,0.15,false
5,5,2,0,0.18,false
5,6,3,0,0.21,false
5,7,4,0,0.24,false
5,8,4,0,-0.008,false
5,9,4,0,-0.008,false
5,10,4,0,-0.008,false
5,11,4,0,-0.008,false
5,12,4,1,0.27,false
5,13,4,1,-0.008,false
5,14,4,1,-0.008,false
5,15,4,1,-0.008,false
5,16,4,1,-0.008,false
5,17,4,1,-0.008,false
5,18,4,1,-0.008,false
5,19,4,1,-0.008,false
5,20,4,0,0.24,false
5,21,3,0,0.21,false
5,22,2,0,0.18,false
5,23,3,0,0.21,false
5,24,4,0,0.24,false
5,25,4,0,-0.008,false
5,26,3,0,0.21,false
5,27,4,0,0.24,false
5,28,4,0,-0.008,false
5,29,4,0,-0.008,false
5,30,3,0,0.21,false
5,31,2,0,0.18,false
5,32,2,0,-0.008,false
5,33,3,0,0.21,false
5,34,4,0,0.24,false
5,35,4,0,-0.008,false
5,36,4,0,-0.008,false
5,37,4,0,-0.008,false
5,38,4,0,-0.008,false
5,39,4,0,-0.008,false
5,40,4,0,-0.008,false
5,41,4,0,-0.008,false
5,42,4,1,0.27,false
5,43,4,0,0.24,false
5,44,4,0,-0.008,false
5,45,4,0,-0.008,false
5,46,3,0,0.21,false
5,47,4,0,0.24,false
5,48,4,0,-0.008,false
5,49,4,0,-0.008,false
5,50,4,1,0.27,false
5,51,4,1,-0.008,false
5,52,4,1,-0.008,false
5,53,4,1,-0.008,false
5,54,4,1,-0.008,false
5,55,4,2,-0.15,false
5,56,4,3,0.33,false
5,57,4,2,-0.15,false
5,58,4,2,-0.008,false
5,59,4,3,0.33,false
5,60,4,3,-0.008,false
5,61,4,3,-0.008,false
5,62,4,3,-0.008,false
5,63,4,3,-0.008,false
5,64,4,2,-0.15,false
5,65,4,2,-0.008,false
5,66,4,1,0.27,false
5,67,4,2,-0.15,false
5,68,4,2,-0.008,false
5,69,4,2,-0.008,false
5,70,4,2,-0.008,false
5,71,4,2,-0.008,false
5,72,4,3,0.33,false
5,73,4,3,-0.008,false
5,74,4,3,-0.008,false
5,75,3,3,-0.15,false
5,76,3,4,0.33,false
5,77,3,4,-0.008,false
5,78,3,3,-0.15,false
5,79,4,3,0.33,false
5,80,4,3,-0.008,false
5,81,4,4,1,true
6,0,1,0,0.15,false
6,1,2,0,0.18,false
6,2,3,0,0.21,false
6,3,4,0,0.24,false
6,4,4,0,-0.008,false
6,5,4,1,0.27,false
6,6,4,1,-0.008,false
6,7,4,1,-0.008,false
6,8,4,1,-0.008,false
6,9,4,1,-0.008,false
6,10,4,1,-0.008,false
6,11,4,1,-0.008,false
6,12,4,1,-0.008,false
6,13,4,0,0.24,false
6,14,4,0,-0.008,false
6,15,4,0,-0.008,false
6,16,4,0,-0.008,false
6,17,3,0,0.21,false
6,18,3,0,-0.008,false
6,19,2,0,0.18,false
6,20,3,0,0.21,false
6,21,4,0,0.24,false
6,22,4,0,-0.008,false
6,23,3,0,0.21,false
6,24,3,0,-0.008,false
6,25,4,0,0.24,false
6,26,4,0,-0.008,false
6,27,4,0,-0.008,false
6,28,4,0,-0.008,false
6,29,4,0,-0.008,false
6,30,4,0,-0.008,false
6,31,4,0,-0.008,false
6,32,4,1,0.27,false
6,33,4,2,-0.15,false
6,34,4,1,0.27,false
6,35,4,1,-0.008,false
6,36,4,1,-0.008,false
6,37,4,2,-0.15,false
6,38,4,2,-0.008,false
6,39,3,2,0.27,false
6,40,4,2,-0.15,false
6,41,4,2,-0.008,false
6,42,4,3,0.33,false
6,43,4,3,-0.008,false
6,44,3,3,-0.15,false
6,45,4,3,0.33,false
6,46,4,3,-0.008,false
6,47,4,3,-0.008,false
6,48,4,3,-0.008,false
6,49,4,3,-0.008,false
6,50,4,3,-0.008,false
6,51,4,3,-0.008,false
6,52,4,3,-0.008,false
6,53,4,3,-0.008,false
6,54,4,3,-0.008,false
6,55,4,2,-0.15,false
6,56,4,2,-0.008,false
6,57,4,2,-0.008,false
6,58,3,2,0.27,false
6,59,3,2,-0.008,false
6,60,4,2,-0.15,false
6,61,4,3,0.33,false
6,62,4,2,-0.15,false
6,63,3,2,0.27,false
6,64,4,2,-0.15,false
6,65,4,2,-0.008,false
6,66,4,2,-0.008,false
6,67,4,2,-0.008,false
6,68,4,1,0.27,false
6,69,4,0,0.24,false
6,70,4,0,-0.008,false
6,71,4,0,-0.008,false
6,72,4,0,-0.008,false
6,73,4,0,-0.008,false
6,74,4,0,-0.008,false
6,75,4,0,-0.008,false
6,76,4,0,-0.008,false
6,77,4,0,-0.008,false
6,78,4,0,-0.008,false
6,79,4,0,-0.008,false
6,80,4,0,-0.008,false
6,81,4,0,-0.008,false
6,82,4,0,-0.008,false
6,83,4,0,-0.008,false
6,84,4,1,0.27,false
6,85,4,1,-0.008,false
6,86,4,2,-0.15,false
6,87,4,1,0.27,false
6,88,4,2,-0.15,false
6,89,4,1,0.27,false
6,90,4,1,-0.008,false
6,91,4,1,-0.008,false
6,92,4,1,-0.008,false
6,93,4,1,-0.008,false
6,94,4,1,-0.008,false
6,95,4,1,-0.008,false
6,96,4,1,-0.008,false
6,97,4,1,-0.008,false
6,98,4,0,0.24,false
6,99,3,0,0.21,false
7,0,1,0,0.15,false
7,1,1,0,-0.008,false
7,2,2,0,0.18,false
7,3,3,0,0.21,false
7,4,4,0,0.24,false
7,5,4,0,-0.008,false
7,6,4,0,-0.008,false
7,7,4,0,-0.008,false
7,8,4,0,-0.008,false
7,9,4,0,-0.008,false
7,10,4,0,-0.008,false
7,11,4,0,-0.008,false
7,12,4,0,-0.008,false
7,13,4,0,-0.008,false
7,14,4,0,-0.008,false
7,15,4,0,-0.008,false
7,16,4,0,-0.008,false
7,17,4,0,-0.008,false
7,18,4,1,0.27,false
7,19,4,1,-0.008,false
7,20,4,0,0.24,false
7,21,4,0,-0.008,false
7,22,4,0,-0.008,false
7,23,4,0,-0.008,false
7,24,4,1,0.27,false
7,25,4,0,0.24,false
7,26,4,1,0.27,false
7,27,4,1,-0.008,false
7,28,4,1,-0.008,false
7,29,4,1,-0.008,false
7,30,4,1,-0.008,false
7,31,4,1,-0.008,false
7,32,4,1,-0.008,false
7,33,4,1,-0.008,false
7,34,4,1,-0.008,false
7,35,4,1,-0.008,false
7,36,4,2,-0.15,false
7,37,4,2,-0.008,false
7,38,4,2,-0.008,false
7,39,4,1,0.27,false
7,40,4,1,-0.008,false
7,41,4,1,-0.008,false
7,42,4,0,0.24,false
7,43,3,0,0.21,false
7,44,4,0,0.24,false
7,45,3,0,0.21,false
7,46,4,0,0.24,false
7,47,4,0,-0.008,false
7,48,4,0,-0.008,false
7,49,4,0,-0.008,false
7,50,3,0,0.21,false
7,51,3,0,-0.008,false
7,52,4,0,0.24,false
7,53,3,0,0.21,false
7,54,4,0,0.24,false
7,55,4,0,-0.008,false
7,56,4,1,0.27,false
7,57,4,2,-0.15,false
7,58,4,2,-0.008,false
7,59,4,2,-0.008,false
7,60,4,2,-0.008,false
7,61,4,1,0.27,false
7,62,4,1,-0.008,false
7,63,4,1,-0.008,false
7,64,4,1,-0.008,false
7,65,4,1,-0.008,false
7,66,4,1,-0.008,false
7,67,4,1,-0.008,false
7,68,4,1,-0.008,false
7,69,4,1,-0.008,false
7,70,4,1,-0.008,false
7,71,4,1,-0.008,false
7,72,4,1,-0.008,false
7,73,4,1,-0.008,false
7,74,4,1,-0.008,false
7,75,4,1,-0.008,false
7,76,4,2,-0.15,false
7,77,4,3,0.33,false
7,78,4,3,-0.008,false
7,79,4,3,-0.008,false
7,80,4,3,-0.008,false
7,81,4,3,-0.008,false
7,82,4,3,-0.008,false
7,83,4,4,1,true
8,0,1,0,0.15,false
8,1,2,0,0.18,false
8,2,3,0,0.21,false
8,3,3,0,-0.008,false
8,4,3,0,-0.008,false
8,5,4,0,0.24,false
8,6,4,0,-0.008,false
8,7,4,0,-0.008,false
8,8,4,0,-0.008,false
8,9,4,0,-0.008,false
8,10,4,0,-0.008,false
8,11,4,0,-0.008,false
8,12,4,0,-0.008,false
8,13,4,0,-0.008,false
8,14,4,0,-0.008,false
8,15,4,0,-0.008,false
8,16,4,0,-0.008,false
8,17,4,0,-0.008,false
8,18,4,0,-0.008,false
8,19,3,0,0.21,false
8,20,4,0,0.24,false
8,21,4,0,-0.008,false
8,22,4,0,-0.008,false
8,23,4,0,-0.008,false
8,24,4,0,-0.008,false
8,25,4,1,0.27,false
8,26,4,1,-0.008,false
8,27,4,0,0.24,false
8,28,4,0,-0.008,false
8,29,4,0,-0.008,false
8,30,4,0,-0.008,false
8,31,4,0,-0.008,false
8,32,3,0,0.21,false
8,33,4,0,0.24,false
8,34,4,1,0.27,false
8,35,4,1,-0.008,false
8,36,4,1,-0.008,false
8,37,4,1,-0.008,false
8,38,4,1,-0.008,false
8,39,4,1,-0.008,false
8,40,4,0,0.24,false
8,41,4,0,-0.008,false
8,42,4,0,-0.008,false
8,43,4,0,-0.008,false
8,44,3,0,0.21,false
8,45,4,0,0.24,false
8,46,4,0,-0.008,false
8,47,4,0,-0.008,false
8,48,4,0,-0.008,false
8,49,4,1,0.27,false
8,50,4,1,-0.008,false
8,51,4,2,-0.15,false
8,52,4,3,0.33,false
8,53,3,3,-0.15,false
8,54,4,3,0.33,false
8,55,4,3,-0.008,false
8,56,4,4,1,true
9,0,0,0,-0.008,false
9,1,1,0,0.15,false
9,2,1,0,-0.008,false
9,3,1,0,-0.008,false
9,4,2,0,0.18,false
9,5,3,0,0.21,false
9,6,4,0,0.24,false
9,7,4,0,-0.008,false
9,8,4,0,-0.008,false
9,9,4,0,-0.008,false
9,10,4,0,-0.008,false
9,11,4,0,-0.008,false
9,12,4,0,-0.008,false
9,13,4,0,-0.008,false
9,14,4,1,0.27,false
9,15,4,1,-0.008,false
9,16,4,1,-0.008,false
9,17,4,1,-0.008,false
9,18,4,0,0.24,false
9,19,3,0,0.21,false
9,20,3,0,-0.008,false
9,21,4,0,0.24,false
9,22,3,0,0.21,false
9,23,4,0,0.24,false
9,24,4,0,-0.008,false
9,25,4,0,-0.008,false
9,26,4,0,-0.008,false
9,27,4,0,-0.008,false
9,28,4,0,-0.008,false
9,29,4,0,-0.008,false
9,30,4,1,0.27,false
9,31,4,1,-0.008,false
9,32,4,1,-0.008,false
9,33,4,1,-0.008,false
9,34,4,1,-0.008,false
9,35,4,1,-0.008,false
9,36,4,1,-0.008,false
9,37,4,1,-0.008,false
9,38,4,1,-0.008,false
9,39,4,1,-0.008,false
9,40,4,1,-0.008,false
9,41,4,2,-0.15,false
9,42,4,2,-0.008,false
9,43,3,2,0.27,false
9,44,4,2,-0.15,false
9,45,3,2,0.27,false
9,46,4,2,-0.15,false
9,47,4,2,-0.008,false
9,48,3,2,0.27,false
9,49,3,2,-0.008,false
9,50,4,2,-0.15,false
9,51,4,2,-0.008,false
9,52,4,2,-0.008,false
9,53,3,2,0.27,false
9,54,4,2,-0.15,false
9,55,4,2,-0.008,false
9,56,3,2,0.27,false
9,57,3,2,-0.008,false
9,58,4,2,-0.15,false
9,59,4,3,0.33,false
9,60,4,3,-0.008,false
9,61,4,3,-0.008,false
9,62,4,3,-0.008,false
9,63,4,3,-0.008,false
9,64,4,3,-0.008,false
9,65,4,3,-0.008,false
9,66,4,4,1,true
10,0,0,0,-0.008,false
10,1,1,0,0.15,false
10,2,2,0,0.18,false
10,3,1,0,0.15,false
10,4,2,0,0.18,false
10,5,3,0,0.21,false
10,6,4,0,0.24,false
10,7,3,0,0.21,false
10,8,4,0,0.24,false
10,9,4,0,-0.008,false
10,10,4,0,-0.008,false
10,11,4,0,-0.008,false
10,12,4,0,-0.008,false
10,13,4,0,-0.008,false
10,14,4,0,-0.008,false
10,15,4,0,-0.008,false
10,16,4,0,-0.008,false
10,17,4,0,-0.008,false
10,18,4,1,0.27,false
10,19,4,0,0.24,false
10,20,4,0,-0.008,false
10,21,4,0,-0.008,false
10,22,4,0,-0.008,false
10,23,4,0,-0.008,false
10,24,4,0,-0.008,false
10,25,4,0,-0.008,false
10,26,4,0,-0.008,false
10,27,4,0,-0.008,false
10,28,4,0,-0.008,false
10,29,4,0,-0.008,false
10,30,4,0,-0.008,false
10,31,4,0,-0.008,false
10,32,3,0,0.21,false
10,33,4,0,0.24,false
10,34,4,0,-0.008,false
10,35,4,0,-0.008,false
10,36,4,0,-0.008,false
10,37,4,0,-0.008,false
10,38,4,0,-0.008,false
10,39,3,0,0.21,false
10,40,4,0,0.24,false
10,41,3,0,0.21,false
10,42,3,0,-0.008,false
10,43,3,0,-0.008,false
10,44,4,0,0.24,false
10,45,4,0,-0.008,false
10,46,4,0,-0.008,false
10,47,4,0,-0.008,false
10,48,3,0,0.21,false
10,49,3,0,-0.008,false
10,50,4,0,0.24,false
10,51,4,1,0.27,false
10,52,4,1,-0.008,false
10,53,4,2,-0.15,false
10,54,4,2,-0.008,false
10,55,4,2,-0.008,false
10,56,4,2,-0.008,false
10,57,4,2,-0.008,false
10,58,3,2,0.27,false
10,59,4,2,-0.15,false
10,60,4,2,-0.008,false
10,61,3,2,0.27,false
10,62,4,2,-0.15,false
10,63,4,2,-0.008,false
10,64,4,1,0.27,false
10,65,4,1,-0.008,false
10,66,4,1,-0.008,false
10,67,4,1,-0.008,false
10,68,4,0,0.24,false
10,69,4,0,-0.008,false
10,70,4,0,-0.008,false
10,71,4,0,-0.008,false
10,72,3,0,0.21,false
10,73,4,0,0.24,false
10,74,3,0,0.21,false
10,75,3,0,-0.008,false
10,76,4,0,0.24,false
10,77,4,0,-0.008,false
10,78,4,0,-0.008,false
10,79,4,0,-0.008,false
10,80,4,0,-0.008,false
10,81,4,0,-0.008,false
10,82,3,0,0.21,false
10,83,4,0,0.24,false
10,84,4,0,-0.008,false
10,85,4,0,-0.008,false
10,86,4,0,-0.008,false
10,87,4,0,-0.008,false
10,88,4,0,-0.008,false
10,89,4,1,0.27,false
10,90,4,1,-0.008,false
10,91,4,1,-0.008,false
10,92,4,1,-0.008,false
10,93,4,1,-0.008,false
10,94,4,1,-0.008,false
10,95,4,1,-0.008,false
10,96,4,1,-0.008,false
10,97,4,1,-0.008,false
10,98,4,1,-0.008,false
10,99,4,0,0.24,false
11,0,1,0,0.15,false
11,1,1,0,-0.008,false
11,2,0,0,0.12,false
11,3,1,0,0.15,false
11,4,2,0,0.18,false
11,5,3,0,0.21,false
11,6,3,0,-0.008,false
11,7,2,0,0.18,false
11,8,3,0,0.21,false
11,9,4,0,0.24,false
11,10,4,0,-0.008,false
11,11,3,0,0.21,false
11,12,4,0,0.24,false
11,13,4,0,-0.008,false
11,14,4,0,-0.008,false
11,15,4,0,-0.008,false
11,16,4,0,-0.008,false
11,17,4,0,-0.008,false
11,18,4,0,-0.008,false
11,19,3,0,0.21,false
11,20,3,0,-0.008,false
11,21,4,0,0.24,false
11,22,4,0,-0.008,false
11,23,4,0,-0.008,false
11,24,3,0,0.21,false
11,25,4,0,0.24,false
11,26,4,1,0.27,false
11,27,4,1,-0.008,false
11,28,4,1,-0.008,false
11,29,4,1,-0.008,false
11,30,4,1,-0.008,false
11,31,4,1,-0.008,false
11,32,4,1,-0.008,false
11,33,4,1,-0.008,false
11,34,4,2,-0.15,false
11,35,3,2,0.27,false
11,36,3,2,-0.008,false
11,37,4,2,-0.15,false
11,38,4,2,-0.008,false
11,39,4,3,0.33,false
11,40,4,3,-0.008,false
11,41,4,3,-0.008,false
11,42,4,3,-0.008,false
11,43,4,4,1,true
12,0,1,0,0.15,false
12,1,2,0,0.18,false
12,2,1,0,0.15,false
12,3,2,0,0.18,false
12,4,3,0,0.21,false
12,5,4,0,0.24,false
12,6,4,1,0.27,false
12,7,4,1,-0.008,false
12,8,4,1,-0.008,false
12,9,4,1,-0.008,false
12,10,4,2,-0.15,false
12,11,4,3,0.33,false
12,12,4,3,-0.008,false
12,13,4,3,-0.008,false
12,14,3,3,-0.15,false
12,15,4,3,0.33,false
12,16,4,3,-0.008,false
12,17,4,3,-0.008,false
12,18,4,3,-0.008,false
12,19,4,3,-0.008,false
12,20,4,2,-0.15,false
12,21,4,2,-0.008,false
12,22,4,2,-0.008,false
12,23,4,2,-0.008,false
12,24,4,2,-0.008,false
12,25,4,2,-0.008,false
12,26,4,2,-0.008,false
12,27,4,2,-0.008,false
12,28,4,1,0.27,false
12,29,4,1,-0.008,false
12,30,4,1,-0.008,false
12,31,4,1,-0.008,false
12,32,4,1,-0.008,false
12,33,4,1,-0.008,false
12,34,4,1,-0.008,false
12,35,4,1,-0.008,false
12,36,4,0,0.24,false
12,37,4,0,-0.008,false
12,38,4,1,0.27,false
12,39,4,1,-0.008,false
12,40,4,1,-0.008,false
12,41,4,1,-0.008,false
12,42,4,1,-0.008,false
12,43,4,1,-0.008,false
12,44,4,1,-0.008,false
12,45,4,1,-0.008,false
12,46,4,1,-0.008,false
12,47,4,1,-0.008,false
12,48,4,0,0.24,false
12,49,4,0,-0.008,false
12,50,4,0,-0.008,false
12,51,4,0,-0.008,false
12,52,4,1,0.27,false
12,53,4,1,-0.008,false
12,54,4,0,0.24,false
12,55,4,0,-0.008,false
12,56,4,1,0.27,false
12,57,4,2,-0.15,false
12,58,4,2,-0.008,false
12,59,4,3,0.33,false
12,60,4,4,1,true
